Produk,Rating,Ulasan
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Baguss bgt😍😍😍 adik saya sukaaa
Ventela Ethnic High White [ORIGINAL] - Putih,0,ga nyesel beli disini
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,ga nyesel beli disini
Ventela Republic Low Black Gum [ORIGINAL],0,Oke
Ventela Ethnic High White [ORIGINAL] - Putih,0,"Paking aman,kecepatan pengiriman aman,
Bentuk dan ukuran: Bagus dan ukurannya pas sesuai di deskripsi
Daya tahan pakai: Semoga awet dipakai next time order lagi.
Warna: W... "
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,baguss banhett jir😎😹😏🥺🥺😨
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Krenn
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,mantap sih barangnya
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"gacor kang, sesuai gambar😋"
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bgus bgt
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"produk oten
kemasan terbaik"
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Bagus
Ventela Ethnic Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Mantap barang nya
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,cocok
Ventela Public Low Navy [ORIGINAL]⠀⠀⠀⠀,0,"Cakep banget. Aaaaahhh ketagihan deh
Next beli model apa yaaaa 
Tq ventelaaaaa"
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,Sepatunya bagus pas di ukuran anaknya
Ventela Public Low Grey [ORIGINAL] - Abu⠀,0,Gooddddd niceeeeeeeeeeeeeeeeeee
Ventela Public Low Grey [ORIGINAL] - Abu⠀,0,Goooddd niceeeeeeeeeeeeeeeeeeee
Ventela Republic High Cream [ORIGINAL],0,Mantappppppp
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus banget
Ventela Ethnic High White [ORIGINAL] - Putih,0,"Hebat Ventela produknya,bakalan nyoba varian lainnya nanti 😋👏
Bentuk dan ukuran: 38
Warna: Putih"
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Nice produk
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Saya puas banget sepatu buat anak saya sesuai yg dia mau bagus banget
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,biar bintang yang berbicara
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,G bisa nuker size aneh bgt cuma karena alasan size chart udh ada. Ditoko lain bisa
Ventela Basic Low White [ORIGINAL] - Putih,0,"Belom sempat foto tapi bagus banget saya suka pas kayane soal emang dah ukuran 
Terimakasih"
Ventela Public Low Grey [ORIGINAL] - Abu⠀,0,Keren emang ventela👍
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Size sesuai empuk nyaman di pake
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Udah sampai
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Produk is the.best
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Good
Ventela Victory Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Keren sepatu ny bgus bgt ank sya suka
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"barangnya sesuai ekspektasi bgtt,best deh pokoknya"
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,✨🔥🤩
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus banget sayangnya ngga dapet kaos kaki
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus kokoh walau kegedean
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Terima kasih seller ,, barng sudah di terima .... Pengiriman sangat cepat ...
Sesuai pesanan .... Ukuran pas..."
Ventela Republic High White [ORIGINAL] - Putih,0,"barangnya sudah diterima, sesuai pesanan, bagus sepatu nya"
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Terima kasih srmoga amanah terus
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus smoga awet
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,kotor dikit bagian depannya
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,Bentuk dan ukuran: Sama.real seperti di gambar
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Baguss.. terima kasih moga awet sepatu nya
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: 👍
Warna: 👍"
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Bentuk dan ukuran: Sesuai dengan apa yang saya pesan
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagusss
Ventela Bts 70s Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Alpha Low White [ORIGINAL] - Putih,0,Barang sesuai gak mengecewakan
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ok sesuai
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,sukaaa bangett
Ventela Bts 70s High Cream [ORIGINAL],0,bagus
Ventela Public Low Navy [ORIGINAL]⠀⠀⠀⠀,0,Bagus
Ventela Republic High Cream [ORIGINAL],0,Pengiriman cepat
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,Bintang yg berbicara
Ventela Public Low Grey [ORIGINAL] - Abu⠀,0,"Suka bangettt sama ventela
Beli udah ke dua kalinya ❤️"
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"ukuran nya pas,dan sepatu nya sesuai yang di gambar pokoknya mantap the best lah"
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Keren produkx original
Ventela Victory Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus sesuai
Ventela Bts 70s Low Cream [ORIGINAL],0,"Bagus, di pake nyaman dan enak empuk 👌👌"
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagusss bgtt plssss sukaaaaa bangetttt
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"paket sudah sampai, alhamdulilah aman pengiriman nya cepat recommended bgt"
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantop
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sepatunya bagus sesuai gambar, pengirimannya juga cepat"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus sesuai gambar
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Bagus
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Good
Ventela Republic High Cream [ORIGINAL],0,Mantap
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagus banget jangan ragu beli di siniii
Ventela Alpha Low Cream [ORIGINAL],0,Baguss bgt sepatunya!❤️
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Warna: Hitam
Bentuk dan ukuran: 38
Sampai tujuan dgn selamat
Bintang 5 deh buat tokonya, sesuai ekspektasi"
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang sesuai pesanan keren
Ventela Republic High Cream [ORIGINAL],0,Barangnya sesuai bgus. Bnget
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus bgt, agak sedikit ngepas sih , tapi nggak papa 😂"
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mantap, barang sesuai dan bagus. 
Ukuran pas, adek saya suka,Terima kasih."
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Terbaik
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Cakep banget sepatunya
Pengirimanya jga cepet"
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagus sesuai foto pokoknha bagus des
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ok
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantaaappppp
Ventela New Public Low White [ORIGINAL] - Putih,0,mantap
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Semoga awet
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,baguss teruss sz nya masuk bgt pokoknya mantappp
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap mendarat dengan selamat 💪🏽💪🏽
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Ukuranya sangat pas dan warna nya juga bagus sesuai seperti yang di gambar
Ventela Bts 70s High Cream [ORIGINAL],0,Warna cocok ukuran cocok cakep pengiriman cepet mantap
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Bentuk dan ukuran: Pas banget
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,"Alhamdulillah hirabil alamin 🤲🏼
Paketnya sdh diterima.
Kwalitasnya bagus,sesuai gambar.
Anak aku suka sekali
Nex time 😍🥰"
Ventela Ethnic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Pesanan sesuai barang bagus ori
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,Bagus lah pokoknya
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,j
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus bat
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,sepatunya keren mudah2an awet
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantapp
Ventela Republic High White [ORIGINAL] - Putih,0,"Warna: Sesuai
Daya tahan pakai: Semoga awet
Bentuk dan ukuran: Pas"
Ventela Alpha Low Navy [ORIGINAL],0,Bagus sesuai pesanan
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Cakep polll
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Mantap
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bnr2 original
Ventela Alpha Low White [ORIGINAL] - Putih,0,"baguss, agak berat sih soalnya ukuran nya 42"
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,Kualitas oke bangat
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Warna: Black natural
Enak di pakai tapi saya salah pilih UK ke gedean sedikit tapi ga papa tetep bagus"
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Good
Ventela Republic High Cream [ORIGINAL],0,Keren
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Boleh jo
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: Sesuai
Produk Original.. Gak expect dengan harga segini kualitas sangat bagus"
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sangat Rekomendit
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,🔥
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Respon penjual luar biasa utk proses lngsung kirimnya, sepatunya bagus"
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus kualitas , cuma tempat sepatu dan sepatunya hancur gegara basah"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sumpah bagus sih awal nya ragu² pas udah sampe mantap
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mantap, pembelian kedua, kualitas terbaik"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Besar bangett
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap
Ventela Victory Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,oke👍🏻
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Pengiriman cepet barang ori, adik aku suka kayanya terimkasih"
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,Real
Ventela Public Low Navy [ORIGINAL]⠀⠀⠀⠀,0,"Bgussss
Bentuk dan ukuran: Pas
Warna: Sesuai gambar aku suka"
Ventela Alpha Low All Black [ORIGINAL] - Hitam,0,Bagus
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,Smpai dengan ama
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,Mntap
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Support produk lokal 🙌🏻. Barang bagus harga terjangkau pengiriman cepat. Gdluck admin dan kurir.
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"ini anak saya sdh 2x pesan model gitu....beli lagi krn sdh kekecilan...
suka bagus katanya."
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,barang bagus sesuai
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sepatu nya bagus sekali
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"sepatunya sih bagus,agak kebesaran sih,tp gapapa😹,karena bagus coyh.
-boxnya penyot njir"
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,Pas
Ventela Reborn Low Reflective White [ORIGINAL] - Putih,0,Pas
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,Mantappp....semua well
Ventela Republic Low Black Gum [ORIGINAL],0,Ori
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus banget jangan lupa di co ya
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Produknya bagus banget rekomendasi banget untuk belanja ditoko ini barang ori kemasan rapi pengiriman cepat rekomendasi banget untuk belanja ditoko ini
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Toko ini sdh sangat amanah aku sdh lama langganan barang yg dikirim semuah ori
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"bagus bet gilsss, pas bet lgi d kaki"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,barang sampai dengan selamat... walaupun ukurannya kebesaran dikit
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Alhmdulillah sepatunya sudah sampai, sesuai pesanan.."
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Tiap ganti balik lagi kesini ventela.
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bentuk dan ukuran: pas
Warna: bagus
Daya tahan pakai: belum tau
Aroma: tidak ada bau lem"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"rapi, kokoh. keren lah. Tq"
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantaap cepat bgt sampai nya packing nya rapi pesen UK 41 kegedean dikit gpp nanti juga pas og mantap kualitas josss👍👍👍👍
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap Jiwa
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,Mantap jiwa
Ventela Public Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀,0,sepatu nya sangat bagus serius gk bkln nyesal belanja di toko ini
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Kereeeen
Ventela Basic High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagusssssssssssssssssssssssssss
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barangx keren ori...pokoknya puas deh blanja d tokoh in👍
Ventela Distro Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,Terima kasih
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Keren.
Ventela Public High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus sekali
Ventela Republic Low White [ORIGINAL] - Putih,0,Bagus banget sesuai dengan digambar
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagus bngttt si oriiii jugaaaaaa
Ventela Public Low Dark Green [ORIGINAL] - Hijau,0,Terbaikk
Ventela Basic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"du kakii sakit, tp overall baguss"
Ventela Victory Low Grey [ORIGINAL] - Abu,0,Bagus
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,👍👍👍👍👍👍👎
Ventela X Jerome Polin - Konnijiwa White [ORIGINAL] - Putih,0,"Warna: Pas
Bentuk dan ukuran: Mantap jiwa"
Ventela Alpha Low Navy [ORIGINAL],0,Sesuai harga....baguss sekali....wlw no nya ke gedean tpi baguss bgttt...
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap kk bagus
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap kk
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,kebesaran bgt
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap.
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Nda nyesel blanja di toko ini,respon cepat,kualitas baik.Recomend banget dhe👍👍👍"
Ventela Republic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mntap.kualitas oke bgus buat jalan"" atau pulkam"
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Jngan lupa beli .ngk nyesel kok
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,orii
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang bagus sesuai gambar
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,toppp
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"cakep sepatunya hehe
Warna: pekat"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Reborn Low Reflective Cream [ORIGINAL],0,💗
Ventela Public High All Black [ORIGINAL] - Hitam,0,"Kualitass bagusss, wajib beli"
Ventela Public High Cream [ORIGINAL],0,Ukuran terlalu besar 😑
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Barang reallpic,ok,sesuai pesanan,jangan ragu beli disini"
Ventela Public High All Black [ORIGINAL] - Hitam,0,Bagus sesuai
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,Bagus polll 😘
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barangnya tak mengecewakan
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Mantap sepatunya gk nyesel blanja di sini 👍👍.
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mausok
Akal
Size sesuai tampilan elegant menawan pokoknya mah mantepdah"
Ventela Alpha Low White [ORIGINAL] - Putih,0,Mantap barangnya bagus
Ventela Republic Low White [ORIGINAL] - Putih,0,Daya tahan pakai: bagus
Ventela Public Low Navy [ORIGINAL]⠀⠀⠀⠀,0,Bagus
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Sepatunya bagus ori, datang sesuai pesanan sepatu sesuai deskripsi, cocok di anak ku kelas 2 SMP, next jadi langganan , Mon maaf sudah di pake lama baru kasih ulasan🤭🙏"
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"sesuai harga,sesuai gambar baguss👍👍👍👍"
Ventela Reborn Low Reflective White [ORIGINAL] - Putih,0,Bagus warna putihnya nggak terlalu putih .putih² kesusuan gitu kek apaya
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barangnya beneran sebaguss ituu
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,"Alhamdulillah barang cepat sampai dan sesuai gambar👍👍
Kurir  juga ramah"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sesuai ekspektasi
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus dan nyaman kualiatasnya
Ventela Republic Low Cream [ORIGINAL],0,"Bentuk dan ukuran: pas dan nyaman
Warna: sesuai"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,nicee
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Lapak kakinya berat TDK sesuai dgn iklannya
Ventela Public Low All Black [ORIGINAL] - Hitam,0,Barang udah sampai kondisi bagus 👌👌👌
Ventela Bts 70s High Cream [ORIGINAL],0,"Bentuk dan ukuran: sesuai, pas di kaki
bagus bgttt pokonyaa"
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Agak kebesaran dikit sih tpi gapapa tetep kecee suka design nyaa 😍
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Terimakasih admin barangnya sudah sampai dan untuk produknya bagus banget suka 🙏🏼😇🤍
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Rekomend banget sepatu nya ORI,,,pakai size 35 pas banget ukuran kaki 22 cm untung g'ngambil yg 34 bisa kekecilan,,,,kaki anakku kecil tapi panjang,,,klo kaki anaknya... "
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Barang bagus sangt puas
Ventela Basic Low White [ORIGINAL] - Putih,0,"kalo ukuran sepatunya 40 beli disini harus ambil ukuran 39 
real pict"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Good sesuai
Bentuk dan ukuran: Longgar dikit sih tapi enak nyaman empuk"
Ventela Victory Low Black White [ORIGINAL] - Hitam Putih,0,ganteng jing
Ventela Basic Low White [ORIGINAL] - Putih,0,real pict bagus kualitas terbaik
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sangat bagus👍
Ventela Ethnic Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,"Kerennn utk kualitasnya, gk kalah dgn converse. Mulai jatuh hati dgn produk Indonesia."
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mantap barangnya sesuai gambar ,original"
Ventela Bts 70s High Black Natural [ORIGINAL] - Hitam Putih Gading,0,bagus bngt
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,Mantapp
Ventela Public High Cream [ORIGINAL],0,Ok
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Paket telah sampai
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Ke2 kalinya pesen bagus, maju terus produk lokal❤️"
Ventela Victory Low Black White [ORIGINAL] - Hitam Putih,0,Mantap best pokoknya rekomen sellernya
Ventela Bts 70s High Cream [ORIGINAL],0,Bentuk dan ukuran: Pas
Ventela Icon Black Natural [ORIGINAL] - Hitam Putih Gading,0,Alhamdulillah  sudah mendarat dengan selamat
Ventela Ethnic High White [ORIGINAL] - Putih,0,"sukaa bangett sama bahan nya baguss, pengiriman cepatt, packing nya rapih tidak ada yang rusakkk sedikitpun pokok nya suka bangettt 😍"
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Kekecilan, udah mau beli size 35 tapi pas tanya admin katanya ambil 34 aj"
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Public Low Dark Green [ORIGINAL] - Hijau,0,Mantaap pengiriman cepat
Ventela Ethnic Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,Bagus banget ukurannya juga pas pokoknya gk kecewa dah beli disini makasih udh amanah....
Ventela Ethnic High White [ORIGINAL] - Putih,0,"Agak kecewa kain kanvas nya kaku kalau dipakai GK nyaman ,dg harga segitu seharusnya  dapat kwalitas bagus ."
Ventela Distro Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Produk yang sangat bagus, pas di kaki kreeeen banget"
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus saya suka saya suka saya suka
Ventela Public Low Cream [ORIGINAL]⠀⠀⠀⠀⠀⠀,0,"Pas sesuai dengan pesanan, mantul mantap tap tap tap"
Ventela Ethnic Low All Black [ORIGINAL] - Hitam,0,Ukuran pas
Ventela Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Barang nya bagus pokoknya nggak nyesal beli disini
Ventela Ethnic High All Black [ORIGINAL] - Hitam,0,Ah MANTAP
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Alhamdulillah bgus bgt,, g nyesel.. Nich udh order untuk kedua kalinya,, pengiriman cepet bgt,, mkasih.. sukses  selalu y untuk tokonya"
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bagus kok produknya, saran aja buat yg mau beli buat turunin satu size dari size yg biasanya, punyaku 40 tapi ternyata masih agak kebesaran, tapi bagus kok, cepet juga ny... "
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Keren banget asli
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Kerennnnnnn🤩🤩🤩🤩
Ventela New Public Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Mantap sesuai harapan
Anakku suka"
Ventela Reborn Low Reflective Black Natural [ORIGINAL] - Hitam Putih Gading,0,Bagus
Ventela Alpha Low Grey [ORIGINAL] - Abu,0,Pas bgt
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,"Barangnya sesuai dan amanah, nyaman terus keren jugaa nih wrna hitam topp deh
Bentuk dan ukuran: Ukuran biasa pake 38 tapi ambil ukuran 37, ternyata passs dikit longgar g... "
Ventela Ethnic Low White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,"Barang sudah sampai, kualitas barang nya bagus, bahan nya juga mantap. Pengiriman nya cepat, size nya mantap banget pas di kaki. Rate barang 9,5/10 sii menurut aku"
Ventela Alpha Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Bahannya bagus,, menurut saya alasnya lumayan keras"
Ventela Basic High White [ORIGINAL] - Putih⠀⠀⠀⠀⠀⠀⠀⠀,0,bahan bagus realpict pengiriman jg cepat
Ventela Ethnic Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,"Fast respont ,recomended seller"
Ventela X Jerome Polin - Konnijiwa Low Black Natural [ORIGINAL] - Hitam Putih Gading,0,Sangat puas dengan produk
Ventela Basic Low All Black [ORIGINAL] - Hitam,0,"Suka bahannya bagus
Pengirimannya cepat,lebih cepat dr perkiraan ,suka dengan productnya"
