Produk,Rating,Ulasan
Sepatu Compass Velocity Black,0,So far so good
Sepatu Compass Tribune Navy Gum,0,Mantap
Sepatu Compass Tribune Navy Gum,0,Ok
Sepatu Compass Tribune Navy Gum,0,sip
Sepatu Compass Tribune White Blue,0,Bagus
Sepatu Compass Retrograde Low Black White,0,ambil uk normal 40 kebesaran bgt kalo di gue tapi semoga di kaki cowo gue ga kebesaran deh wkwkw terimakasih compass🙏
Sepatu Compass Tribune White Blue,0,sangat nyaman di kaki
Sepatu Compass Gazelle Low White Red,0,Bagus
Compass Gazelle Low Black Gum,0,"kaki 26,5 cm lebar 10 cm ambil size 41 cukub mantab. local pride bos"
Sepatu Compass Tribune Home Black,0,Bentuk dan ukuran: Pas
Sepatu Compass Tribune Navy Gum,0,Warna: 👍
Sepatu Compass Retrograde Low Black White,0,modelnya bagus👍🏻 ukuran pas bahannya premium
Sepatu Compass Tribune Navy Gum,0,Okeeee
Sepatu Compass Tribune Away Maroon,0,goksss abiezz
Sepatu Compass Tribune Navy Gum,0,mantepp barang nya ORI bagus pula pokonya puas sama hasil nya
Compass Velocity Black,0,Enjoy he step
Sepatu Compass Tribune Home Black,0,Sepatu tempur
Sepatu Compass Gazelle Low Black Gum,0,Mantap
Sepatu Compass Tribune Navy Gum,0,bagus sepatunya dan nyaman di pakai..keren compass
Sepatu Compass Tribune Away Maroon,0,"Good shoes love it , lets goooooooo"
Sepatu Compass Tribune Navy Gum,0,Mantulll kale
Sepatu Compass Tribune White Blue,0,bagus
Sepatu Compass Tribune Home Black,0,Gak nyesel sampai war buat beli ini. emang compass gak pernah gagal.
Sepatu Compass Tribune Black Gum,0,keren banget.. menurut kami ini produk compass terbaik sih.. nggak seberat retrograde (sepatu compass pertama dulu) dan memang bener real size ini.. kali di retograde dul... 
Sepatu Compass Tribune Home Black,0,mantappppppp
Sepatu Compass Retrograde Slip On Herringbone Black,0,xxxxxxx
Sepatu Compass Tribune White Blue,0,Mantap jos pokona mah
Sepatu Compass Tribune White Blue,0,🔥
Sepatu Compass Tribune Home Black,0,mantap
Sepatu Compass Tribune White Blue,0,"cekout kemarin, hari ini sampai. barang nya bagus, pelayanan nya mantap"
Sepatu Compass Tribune Away Maroon,0,Worth it
Sepatu Compass Gazelle Low Black White,0,Modelnya mantap bahannya juga ga kalah bagus buat brand lokal ini bisa mendunia banget
Sepatu Compass Retrograde Low Black White,0,"Mantap, sepatunya original ygy 👍🏼"
Sepatu Compass Tribune Away Maroon,0,kerenn
Sepatu Compass Tribune Away Maroon,0,Mantap bagus banget. Top. Bahannya juga oke bangetttttt
Sepatu Compass Tribune Away Maroon,0,Mantap bagus banget. Top. Bahannya juga oke bangetttttt
Sepatu Compass Tribune Away Maroon,0,Mantap bagus banget. Top. Bahannya juga oke bangetttttt
Sepatu Compass Retrograde Low Triple Black,0,"ganggu, dikit"
Sepatu Compass Tribune Navy Gum,0,"mantapp compass, gua saranin buat yang mau beli ambilnya upsize yaa"
Sepatu Compass Tribune Home Black,0,"pengiriman cepat, produk sesuai harga"
Sepatu Compass Tribune White Blue,0,Keren banget
Sepatu Compass Retrograde Low Black White,0,"bagus banget sepatunya, ringan, sol pun trbuat dari karet bener bener worth it
dengan harga segitu bener bener sesuai
nyaman dipakai"
Sepatu Compass Tribune White Blue,0,keren
Sepatu Compass Tribune White Blue,0,mantap
Sepatu Compass Gazelle Low White Red,0,Kualitas juara
Sepatu Compass Tribune White Blue,0,pengiriman cepat
Sepatu Compass Retrograde Intro+ Black White,0,sesuai
Sepatu Compass Proto 2 Low,0,Baguss
Sepatu Compass Tribune Home Black,0,"Sesuai deskripsi bahan bagus, looks keren, ga kecewa pokoknya, maju terus usaha sepatu lokal Indonesia. Mantab Compass"
Sepatu Compass Tribune Away Maroon,0,Mantap menyala
Sepatu Compass Tribune Navy Gum,0,Top
Sepatu Compass Gazelle Low Black White,0,"barang ok tapi pengiriman lama, saran mending beli di oren pengiriman lebih cepat, saya beli di tokped tgl 22 sampai rumah tgl 28 beli di oren tgl 25 sampai di rumah tgl... "
Sepatu Compass Tribune White Blue,0,"Produknya bagus bgt, pesen 1 hari langsung sampe"
Sepatu Compass Tribune Home Black,0,🫡🫵🏻🔥
Sepatu Compass Gazelle Low Black White,0,gak pernah kecewa samaa compass
Sepatu Compass Tribune Navy Gum,0,"Bentuk dan ukuran: Bagus, ukuran pas"
Sepatu Compass Tribune Away Maroon,0,bejir keren bgt!!!!!!!
Sepatu Compass Gazelle Hi Cream,0,Mntpp
Sepatu Compass Tribune Away Maroon,0,gacor🔥🔥🔥🔥🔥
Sepatu Compass Tribune Away Maroon,0,Bakal dipake buat nribun kemana mana
Sepatu Compass Tribune Home Black,0,meledek minn🔥🔥🔥🔥🔥🔥
Sepatu Compass Gazelle Low White Red,0,👍
Sepatu Compass Tribune White Blue,0,bagus sesuai gambar
Sepatu Compass Tribune Navy Gum,0,"bagus, bahannya good quality, mungkin lebih aware aja sm sizenya, aku biasanya pake 38 ini 39"
Sepatu Compass Gazelle Low White Red,0,Good quality
Sepatu Compass Tribune Away Maroon,0,seperti biass. pengiriman suoer cepat. reguler serasa YES
Sepatu Compass Tribune Home Black,0,"keren abis, packing rapih, pengiriman cepet, barang idaman, bakarrrr"
Sepatu Compass Retrograde Low Triple Black,0,kualitas baguss asliii no pekpekk pengiriman jugaa cepet bangett kilatttt kilatttt
Sepatu Compass Tribune Navy Gum,0,bagusssssssssssssssssssssssssss mantappppppppppppo
Sepatu Compass Tribune White Blue,0,Good produk
Sepatu Compass Tribune Home Black,0,pertama kali megang sepatu compass.. tribune versi home ganteng bgt goks
Sepatu Compass Gazelle Low White Blue,0,"pengemasan aman karna pake kardus lagi, no penyok penyok. Sesuai permintaan gaada kesalahan, pengiriman juga cepet banget kirain bakal lama karna lagi akhir tahunn. pokok... "
Sepatu Compass Tribune Navy Gum,0,"Bentuk dan ukuran: Up 1 size
Aroma: Baru
Warna: Navy
😁😁😁"
Sepatu Compass Gazelle Hi White Red,0,Sepatu ghoib pada zamannya dan sekarang udah bisa jadi tambahan koleksi 😁
Sepatu Compass Tribune White Blue,0,"Bentuk dan ukuran: Okee
Warna: Okee"
Sepatu Compass Tribune Navy Gum,0,niceeee
Sepatu Compass Retrograde Low Black White,0,mantap
Sepatu Compass Retrograde Low Black White,0,"Pembelian ketiga, semoga bisa lebih awet dalam penggunaan sehari-hari bekerja"
Sepatu Compass Tribune Navy Gum,0,"Keren barangnya 😁
Semoga awet"
Sepatu Compass Tribune White Blue,0,"ori ,  saran saja kalo mau beli up size 
Bagus👌"
Sepatu Compass Tribune Navy Gum,0,bestttt
Sepatu Compass Tribune Navy Gum,0,"Hmmm, bagus saya suka, hanya saja ada mines dikit"
Sepatu Compass Tribune Navy Gum,0,"Kualitas dan material solid, detail nya rapih, brand image nya oke , packaging rapih, the only local brand i trust the most"
Sepatu Compass Tribune Navy Gum,0,Keren pengiriman cepat
Sepatu Compass Tribune Navy Gum,0,Bagus
Sepatu Compass SACRIFICE SS TSHIRT,0,Mantap sesuai ukuran dan nyaman dipakai
Sepatu Compass Tribune Navy Gum,0,baguss
Sepatu Compass Retrograde Low Black White,0,Barang sesuai 🥰🥰🥰
Sepatu Compass Velocity Black Gum,0,Bentuk dan ukuran: Nice
Sepatu Compass Tribune White Blue,0,Mendarat dgn selamat
Sepatu Compass Retrograde Low White Blue,0,keren banget
Sepatu Compass Tribune Navy Gum,0,"Baru kali ini sepatu rendah tapi depannya empuk gk sakit,,sepatunya keliatan mewah & elegan.. Pengirimannya jg cepat"
Sepatu Compass Gazelle Low White Blue,0,bagus banget sepatunya keren aku suka bangett
Sepatu Compass Tribune Navy Gum,0,baguss bgtt
Sepatu Compass Tribune Navy Gum,0,NICE COMPASS!
Sepatu Compass Gazelle Low Cream,0,"Bahannya bagus, jahitan rapi, keseluruhan rapi... semoga awet. Top deh 👍👍"
Sepatu Compass Velocity Black,0,Top
Sepatu Compass Tribune Navy Gum,0,Colour: cakepppppppppppppppppppppppppp
Sepatu Compass Socks Ankle White,0,"Bahanya tebel, warnanya putih pekat"
Sepatu Compass Tribune Navy Gum,0,pas mantap birunya bagus cepet juga sehari sampe.. TOP
Sepatu Compass Tribune Navy Gum,0,Barangnya ori mulus warna mantapp👍
Sepatu Compass Retrograde Intro+ Black White,0,❤️
Sepatu Compass Tribune Navy Gum,0,Barangnya bagus pol
Sepatu Compass Tribune Navy Gum,0,Barangnya bagus pol
Sepatu Compass Tribune Navy Gum,0,Barang bagussss boskuh dan juga size nya pas di kaki saya
Compass Velocity Black,0,"Model & kualitas juara, melebihi ekspektasi"
Sepatu Compass Tribune Navy Gum,0,bgs bgt
Sepatu Compass Tribune Navy Gum,0,kerennn kualitasnya terbaik
Compass Gazelle Hi Black Gum,0,"Nice.. kedua kalinya beli compass, yg pertama 6 tahun pemakaian, worth 🔥"
Sepatu Compass Retrograde Low White Blue,0,"Barang sudah sampai semoga awet
Lucu 
Ukuran pas"
Sepatu Compass Tribune Navy Gum,0,"Compass Tribune Navy Gum sangat bagus, cuma sempet ada kendala sama admin nya karena lama banget menunggu konfirmasinya, sampai 2 hari barang baru dikirim.
Tapi gpp, kece... "
Sepatu Compass Gazelle Low Black White,0,baguss
Sepatu Compass Retrograde Low Cream,0,bagusss
Sepatu Compass Retrograde Low Cream,0,Mantep
Sepatu Compass Tribune Navy Gum,0,"mantap min, buruan beli genk keburu habis"
Sepatu Compass Tribune Navy Gum,0,"Cakep
Bentuk dan ukuran: 43
Warna: Navy"
Sepatu Compass Tribune Navy Gum,0,Mantp
Sepatu Compass Tribune Navy Gum,0,good brand
Sepatu Compass Retrograde Intro+ Black White,0,"Mantap, super imba gelo pas dikaki"
Sepatu Compass Tribune Navy Gum,0,bagus banget pls pad banget sesuai size (up 1 size)
Sepatu Compass Tribune Navy Gum,0,"Keren sih, kualitasnya tdk usah di ragukan lagi"
Sepatu Compass Tribune Navy Gum,0,Perfect&elegan👌
Sepatu Compass Retrograde Intro+ Black,0,Sperti biasa sepatu oke banget anak suka cuma pelayanannya tlg ditingkatkan
Sepatu Compass Tribune Navy Gum,0,Warna: Sangat bagus
Sepatu Compass Tribune Navy Gum,0,Sepatu mendarat dengan selamat. Cakep banget🤝✨
Sepatu Compass Tribune Navy Gum,0,Gacor min
Sepatu Compass Gazelle Low Black Gum,0,"sise 41 turun ke 40 dan beneran pas enk di pake 
brand local ganteng” gini,pngiriman 2 hari nympe ty min🔥🔥"
Sepatu Compass Tribune Navy Gum,0,"sesuai pesanan, ukuran pas, bahan bagus."
Sepatu Compass Gazelle Low Black White,0,"mantaplplllpppejslsljekwksbsnsjksksksnsn
Bentuk dan ukuran: 45"
Compass Gazelle Low Black Gum,0,edunn baru pesen sabtu subuh minggu sore dah sampe 💪 GG sepatunya bang
Sepatu Compass Tribune Navy Gum,0,"Produk original, datang cepat"
Sepatu Compass Gazelle Hi White Red,0,"Produk datang cukup cepat, tapi ada yg minus bagian canvasnya kotor"
Sepatu Compass Tribune Navy Gum,0,Good Quality..... Amanah Selalu
Sepatu Compass Tribune Navy Gum,0,mantaapppss
Sepatu Compass Gazelle Hi Black White,0,"Barang bagus, kualitas mantap, jahitannya rapi,lemnya kuat bagus sih"
Sepatu Compass Retrograde Low White Blue,0,The Best
Compass Gazelle Low Black Gum,0,"sippp goodd, first time pake commpass"
Sepatu Compass Tribune Navy Gum,0,recommended ( kalau bisa compas keluarkan yg warna abu2 ) Krena sekarg saya baru punya 3 tipe tribune
Compass Velocity Black,0,Aman dan terkendali
Sepatu Compass Tribune Navy Gum,0,mantapppppppppppppppppppppppppp
Sepatu Compass Velocity Black,0,Mantap
Sepatu Compass Tribune Navy Gum,0,Rekomen banget dah buat anak muda
Sepatu Compass Retrograde Low White Blue,0,mantap sesuai pesanan rapi
Compass Gazelle Low Black Gum,0,mantappp
Sepatu Compass Tribune Navy Gum,0,mantap
Sepatu Compass Retrograde Low Black White,0,Kalo bole dada ini dibelah mungkin isi hati ku berlogo compass . Compass mania mantapp .
Sepatu Compass Gazelle Low Black White,0,"nice, all good!"
Compass Gazelle Hi Black Gum,0,"Seller responsif, ukuran pas, sesuai ekspetasi #localpride"
Sepatu Compass Tribune Navy Gum,0,oke
Sepatu Compass Retrograde Low White Blue,0,Kece terimakasih toko compass lancar jaya selalu
Sepatu Compass Retrograde Low White Blue,0,"bagus banget sepatu, mantap pokoknya wajib kalian beli"
Sepatu Compass Retrograde Low White Blue,0,Mantap
Sepatu Compass Gazelle Low White Blue,0,"Ukuran sesuai keren
Bentuk dan ukuran: Bagus
Aroma: Sesuai
Daya tahan pakai: Awet dan tahan lama
Warna: Sesuai"
Sepatu Compass LUCKY RABBITS #2 TOTEBAG,0,Okkkee
Sepatu Compass Retrograde Low Triple Black,0,"bagus
Bentuk dan ukuran: 39"
Sepatu Compass Tribune Navy Gum,0,"all good, worth it🔥"
Sepatu Compass Tribune Navy Gum,0,Gagah
Sepatu Compass Tribune Navy Gum,0,keren dan nyaman sepatunya
Sepatu Compass Velocity Black Gum,0,"Pas,keren,cuman kurang stiker"
Sepatu Compass Gazelle Low Cream,0,"Cakep, kokoh, kek nya awet"
Sepatu Compass Retrograde Low Black White,0,"Barang sudah sampai
Pengiriman cepat
Mudah2an awet"
Sepatu Compass Tribune Navy Gum,0,"Akhirnya punyaa jugaa sepatucompass kerenn bangett, cuman sayang di kaki sebelah kanan lemnya lumayan belepotan sama suede nya udah kasar gitu, tapi untungnya masih bisa... "
Sepatu Compass Tribune Navy Gum,0,"Mantap , sesuai yang di harapkan"
Sepatu Compass Tribune Navy Gum,0,"Mantap
Aroma: Wangi"
Sepatu Compass Gazelle Low Black Gum,0,Nice
Sepatu Compass Gazelle Hi Black White,0,"Sepatunya bagus dan nyaman, packaging aman👍🏻"
Sepatu Compass Gazelle Hi Cream,0,"Bahan nya bagus
Barangnya original
Warnanya cakep
kece badai"
Sepatu Compass Retrograde Low White Blue,0,Bagus banget
Sepatu Compass Retrograde Low White Blue,0,"Baguss, sesuai dengan pesanan. Warnanya baguss"
Sepatu Compass Retrograde Low Black White,0,"mahal doang tapi gak rapi,
admin slowrespon,
sepatu sudah digunakan admin baru merespon"
Sepatu Compass Tribune Navy Gum,0,Super keren.. Pengiriman cepat.. Packing aman.. Top class Compass 👍👍
Sepatu Compass Tribune White Blue,0,"pokoee pancen joss... harga ramah dikantong, kualitas terjamin. sukses selalu compas indonesia"
Sepatu Compass Retrograde Hi Decon Cream,0,kerennn
Sepatu Compass Tribune Navy Gum,0,Baik
Sepatu Compass Velocity Black Gum,0,"Bentuk dan ukuran: Keren pas
Warna: Sesuai pesanan good"
Sepatu Compass Gazelle Hi Black Gum,0,Pas
Sepatu Compass Gazelle Low White Red,0,Pass
Sepatu Compass Gazelle Low White Red,0,"barang memuaskan, semoga awet"
Sepatu Compass Tribune Navy Gum,0,Kerenzzzz
Sepatu Compass Gazelle Low Black Gum,0,good
Sepatu Compass Gazelle Hi Black White,0,Mantab
Sepatu Compass Gazelle Hi Black Gum,0,Recommend Dan pilih down size untuk sepatu compass
Sepatu Compass Velocity Black,0,"ga terlalu enteng tapi ga berat juga, bahan bagus (suede ga terlalu panjang) desainnya cakep juga, lumayan nyaman."
Sepatu Compass SENSOR TOTEBAG,0,Oke
Sepatu Compass Retrograde Low Cream,0,Terima Kasih🙏
Sepatu Compass Retrograde Low Black White,0,"mantab,,,
keren,,,,
pokoknya puas buanget"
Sepatu Compass Retrograde Low Cream,0,mantp
Sepatu Compass Gazelle Low White Blue,0,bagus banget semoga pas di cowo aku ini buat dia ultah😅
Sepatu Compass Retrograde Intro+ Black,0,"model keren, jahitan dan lem bagus, pas dipake anak saya, semoga awet"
Compass Gazelle Low Black Gum,0,"mantappp seperti biasa, seller responsif. sepatu okee bangett, rekomended"
Sepatu Compass Retrograde Slip On Black,0,Selalu bagus compass buat size sy masih agak.kebesaran.padahal.sudah sya turunin satu size tpi gpp lh
Sepatu Compass Velocity Black Gum,0,Compass ketiga..top
Sepatu Compass Gazelle Hi Black White,0,good
Sepatu Compass Retrograde Low Black White,0,bagussss💫
Sepatu Compass T-shirt Jersey Darbotz Black White,0,Keren dan mantap
Sepatu Compass Gazelle Low White Blue,0,👍👍👍
Sepatu Compass Retrograde Low White Blue,0,Barang bagus
Sepatu Compass Retrograde Hi Decon Black White,0,mantap
Sepatu Compass Gazelle Hi Black Gum,0,"Barang ori sesuai pesanan, pengiriman cepat👍"
Sepatu Compass Gazelle Low Black White,0,Good product with affordable price.
Sepatu Compass Gazelle Hi White Blue,0,mantap banget wajib beli sih intinya gausah ragu ini asli bagus banget
Sepatu Compass Velocity Grey,0,"Bentuk dan ukuran: Pas
Warna: Keren"
Sepatu Compass Retrograde Slip On Kawung Camel,0,Gak nyesel
Sepatu Compass Retrograde Slip On Patch Indigo,0,"pengiriman cepat respon mimin cepet dan ramah skali kek admin bca, dan peking sangat rapih dan aman pokoknya"
Sepatu Compass Gazelle Low Black White,0,Hip jooos barange bosku
Sepatu Compass Retrograde Low Cream,0,Bagus bangett
Sepatu Compass Tribune White Blue,0,Saran up size buat yg kaki nya lebar. untung aku up size buat adikku jadi pas wktu di pake sama kaus kaki
Sepatu Compass Gazelle Low White Blue,0,"Bentuk dan ukuran: Ntaps
Manteb manteb Manteb manteb Manteb manteb Manteb manteb Manteb manteb Manteb manteb Manteb manteb manteb🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 Manteb man... "
Sepatu Compass Retrograde Slip On Kawung Cream,0,"cantik banget, respon cepat pengiriman cepat, mantap"
Sepatu Compass Retrograde Hi Decon Cream,0,boleh boleh boleh boleh boleh
Sepatu Compass Gazelle Hi Cream,0,sesuai
Sepatu Compass Gazelle Low White Red,0,kerennnnnnnnnnnnnnnnnnnnnnnnn
Sepatu Compass Gazelle Low Black Gum,0,Mantap pollll
Sepatu Compass Velocity Black Gum,0,gid
Sepatu Compass Retrograde Intro Camel,0,Ok
Compass Gazelle Low Black Gum,0,akhirrnya
Sepatu Compass Retrograde Low Black White,0,Cakepp polll
Sepatu Compass Retrograde Slip On Black,0,"Warna: mantab
Bentuk dan ukuran: not bad
untuk lem dan packagingnya boleh"
Sepatu Compass Retrograde Low Black White,0,"Baguss bangettt sesuaiii, sempet ragu pesan UK 36 ternyata pas, soalnya biasa pake ukuran 38"
Sepatu Compass Velocity Black Gum,0,Bentuk dan ukuran: Good
Sepatu Compass Velocity Keychain Blue Yellow,0,Oke
Sepatu Compass Velocity Black,0,Bentuk dan ukuran: Bagus dan pas di kaki
Sepatu Compass Velocity Black,0,kerennn bangettt cokkkkkk💯💯💯💯🔥🔥🔥🔥🔥
Sepatu Compass Gazelle Hi Black White,0,Ok
Sepatu Compass Gazelle Low White Red,0,keren gokil sesuai pict sepatu idaman
Sepatu Compass Gazelle Low Black White,0,"Kualitas oke, semoga awet"
Sepatu Compass Retrograde Low Cream,0,Terbaikk🔥
Sepatu Compass Tribune White Blue,0,"Nyaman pas mantepp, compas ga salah"
Sepatu Compass Gazelle Hi Black White,0,Mantap akhirnya sampe walaupun off schedule makasih jg sama admin nya karna ngebantu push pihak pengiriman
Sepatu Compass Tribune White Blue,0,keren
Sepatu Compass Gazelle Low Black White,0,Bagus
Sepatu Compass Gazelle Low Cream,0,keren minn
Sepatu Compass Velocity Black Gum,0,Mantap
Sepatu Compass Velocity Black Gum,0,"Barang sudah datang dengan aman, sesuai dengan gambar dan bgus, gak mengecewakan banget, pokok nya bagus bangettt"
Sepatu Compass Tribune White Blue,0,realpict baguss bgttt pengiriman juga cepett gaada lecet sama sekali wort it bgttt
Sepatu Compass Gazelle Low Cream,0,"pas, aman, lancar jaya"
Sepatu Compass Gazelle Hi White Red,0,MANTAPPPPPPPPPPPPPPPPPPPPPPPPPPPPPP0PPPPP
Sepatu Compass Retrograde Low Black White,0,Kaaciw
Sepatu Compass Tribune White Blue,0,Keren parah
Sepatu Compass Retrograde Low Black White,0,"mantap kali lek, bahan bagus yg tentunya original wkwkw yaiyalaah"
Sepatu Compass Tribune Black Gum,0,"akhirnyoo dpet yg hitam, kalo mau enak pake UPsize"
Sepatu Compass Retrograde Intro+ Black,0,lumayan
Sepatu Compass Velocity Grey,0,Pas bagus dan memuaskan pkoknya cocok
Sepatu Compass Gazelle Low Black White,0,bagus
Sepatu Compass Gazelle Low Black White,0,nice
Sepatu Compass Gazelle Low Black White,0,tidak mengecewakan
Sepatu Compass Gazelle Low Black Gum,0,Niceeee
Sepatu Compass Gazelle Low White Blue,0,model bgus uk pas mantap
Sepatu Compass Retrograde Low Cream,0,Bsik
Sepatu Compass Gazelle Low Black White,0,terima kasih compass
Sepatu Compass Gazelle Low Black White,0,Bentuk dan ukuran: Bagus Dan Pas
Sepatu Compass Gazelle Low Cream,0,niceee! bagus!! okee!!!
Sepatu Compass Retrograde Low Black White,0,dapet promo potongan lumayan ambil ukuran sesuai tabel takut kekecilan ternyata pas
Sepatu Compass Gazelle Low Black White,0,Mantap
Sepatu Compass Gazelle Low White Red,0,Bagus
Sepatu Compass Velocity Black,0,Sepatu compass yg kesekian kalinya🫶🫶 ga pernah nyesel sama compass🫵👏 cintai produk lokal🔥🔥
Sepatu Compass Gazelle Hi Black Gum,0,👍
Sepatu Compass Gazelle Low Black Gum,0,😍
Sepatu Compass Velocity Blue Yellow,0,Masa dapet bareng kaya gini🥺
Sepatu Compass Retrograde Intro+ Black,0,Manteep
Sepatu Compass Retrograde Low Triple Black,0,Kualitas Bagus
Sepatu Compass Socks Ankle Black,0,Kualitas Bagus
Sepatu Compass 25th Logo Pattern Slip On Type 1,0,"Cocok,sesuai gambar"
Sepatu Compass Retrograde Low Triple Black,0,bagus
Sepatu Compass Gazelle Socks White,0,mantap
Sepatu Compass Retrograde Low Black White,0,oke
Sepatu Compass Gazelle Low White Blue,0,"joss,ori"
Sepatu Compass Retrograde Hi Decon Triple Black,0,barang mantap  sesuai dengan foto
Sepatu Compass Gazelle Low Black Gum,0,mantap
Sepatu Compass Velocity Black,0,Kelazz
Sepatu Compass Gazelle Hi White Red,0,Bagusss banget lis merahnya overall pengiriman juga cepat dan aman anti penyok semoga beliau suka untuk kado wisuda
Sepatu Compass Gazelle Hi Black Gum,0,good
Sepatu Compass Gazelle Low Black White,0,gaxor kang
Sepatu Compass Gazelle Low White Red,0,Keren beut
Sepatu Compass Tribune Black Gum,0,keren membuat ak semakin kalcer untuk nonton gigs
Sepatu Compass Tribune White Blue,0,"Cakep bangett😫, nyaman juga🫶🏻"
Sepatu Compass Gazelle Low Black Gum,0,Bagus
Sepatu Compass Tribune Black Gum,0,Keren Banget
Sepatu Compass Gazelle Low White Blue,0,Bgs bangettttttttttttttttttttttt
Sepatu Compass Velocity Blue Yellow,0,"Dapet bahan nylon mengkerut semua! 
Gw gawe dipabrik sepatu, bahan poly/nylon kaya gini. Kalo mengkerut kaga bakal lolos qc ditempat gw. 

Qcnya buruk bener."
Sepatu Compass Velocity Black Gum,0,Hd
Sepatu Compass Gazelle Low Black Gum,0,Bentuk dan ukuran: Untuk ukuran di kurangi 1 angka dari yang biasa di pakai 👍
Sepatu Compass Research & Destroy Socks White,0,Recommended
Sepatu Compass Gazelle Hi Cream,0,Recommended
Sepatu Compass Gazelle Hi Cream,0,Recommended
Sepatu Compass Tribune Black Gum,0,Bagusssz
Sepatu Compass Retrograde Low White Blue,0,"Sesuai, cuma gedean dikit masih bisa di akalin mantap lah"
Sepatu Compass Gazelle Low Cream,0,Sangat puas
Sepatu Compass Retrograde Hi Decon Black White,0,semoga aja bermanfaat
Sepatu Compass Retrograde Hi Decon Black White,0,"lem nya cpt kebuka, tp keren sepatuny"
Sepatu Compass Gazelle Low Cream,0,Real pict agk longgar dikit tapi gpp warna oke bngt modelnya bagus jahitan rapi
Compass Velocity Black,0,"nyaman banget sepatunya, dipake lama gak bikin kaki lecet"
Compass Velocity Black,0,modelnya bagus cuma lemnya kurang rapih sedikit dengan harga 700 harusnya bisa memuaskan kualitas sepatunya..
Sepatu Compass Gazelle Low Cream,0,mantapp
Sepatu Compass Retrograde Slip On Herringbone Black,0,Barang bagus cma agak kebesaran
Sepatu Compass Gazelle Low White Blue,0,ok
Sepatu Compass Velocity Black,0,Okee aja sih sepadan dengan harga dan brand
Sepatu Compass Tribune Black Gum,0,cocok sesuai sm harga
Sepatu Compass Gazelle Hi Black Gum,0,Buat kado gan. kalau pesan produk ini downisze 1 ukuran gan. Cakep dan Nyaman
Sepatu Compass Tribune White Blue,0,"keren mantap berkualitas
sesuai pesanan
compass selalu terdepan
produk lokal yg recomended gak sia2 beli 
di jamin makin kece
hahahaha"
Sepatu Compass Gazelle Hi Black White,0,kualitas terbaik dan pengirimannya gapake tunggu lama
Sepatu Compass Retrograde Intro Camel,0,I like this one😊
Sepatu Compass Retrograde Low White Blue,0,Compass emang top markotop👌🏻
Sepatu Compass Vintage 25th Low Black Silver,0,"model baguss bahannya premium

mantap deh"
Sepatu Compass Gazelle Hi Black Gum,0,Ok
Compass Velocity Black,0,"mantap, oke, jos🔝"
Sepatu Compass Retrograde Slip On Herringbone Black,0,daridulu emang the best setiap beli sepatu compass
Sepatu Compass Gazelle Hi Black White,0,"Barang baru datang, bagus banget, cocok buat kado ke pacar, semoga pacarku suka"
Sepatu Compass Velocity Black Gum,0,"bagus.., pengiriman cepat, 
respon penjual samgat ramah
bahan bagus, terima kasih"
Sepatu Compass Socks Low Black,0,"bagus.., pengiriman cepat, 
respon penjual samgat ramah
bahan bagus, terima kasih"
Compass Velocity Black,0,"GOKIL! 👏🏼
Pertahankan kualitas seperti ini bung!"
Sepatu Compass Retrograde Low White Blue,0,kelas
Sepatu Compass Retrograde Hi Decon Black White,0,"untuk paket sampai dengan baik,kardus maupun isi nya aman rapi.saran aja min kasih bonus sticker,overall compass terbaik🤟🏼🔥🔥"
Sepatu Compass Velocity Black,0,"Alhamdulillah barang udah sampai,, sesuai yang dingin kan"
Sepatu Compass Gazelle Low Cream,0,Bagus bgtt🥰
Sepatu Compass Gazelle Hi Black White,0,Bagus
Sepatu Compass Gazelle Hi Black White,0,bahannya bagus pengiriman juga cepat banget sehari sampe
Sepatu Compass Retrograde Low Cream,0,P
Sepatu Compass Tribune White Blue,0,size terlalu kecil
Sepatu Compass Gazelle Hi Black Gum,0,"Bentuk dan ukuran: pas
Daya tahan pakai: keren"
Sepatu Compass Gazelle Low Black White,0,Y
Sepatu Compass Shoelace Off White,0,Tapu lebih bagus tali bawaannya soalnya yang tali bawaan lebih tebal
Sepatu Compass Tribune White Blue,0,MANTAP
Sepatu Compass Retrograde Slip On Patch Indigo,0,Okokokokokokokokokokokokokokokokokokkkoklklklkokokok
Sepatu Compass Gazelle Low Cream,0,"Bagus
Bentuk dan ukuran: Pas
Daya tahan pakai: Kuat
Warna: Bagus"
Sepatu Compass Retrograde Low Black White,0,🔥🔥🔥
Sepatu Compass Retrograde Low White Blue,0,ehehe
Sepatu Compass Gazelle Low White Red,0,"kerennnnn, fitnya enak bgt cuy👍🏼"
Compass Velocity Black,0,sangat bagus
Sepatu Compass Retrograde Intro+ Black White,0,🔥🔥
Sepatu Compass Retrograde Low Cream,0,"Bentuk dan ukuran: Sesuai
Aroma: Pas
Daya tahan pakai: Baik"
Sepatu Compass Retrograde Slip On Waffle Indigo,0,Pacarku senang sekali
Sepatu Compass Gazelle Low White Blue,0,"bagusss, keren sampai dirumah cepat"
Sepatu Compass Retrograde Low White Blue,0,Bagus
Sepatu Compass Retrograde Low Black White,0,Compass kedua bagi sy
Sepatu Compass Retrograde Low Black White,0,mantap barang sampai dengan bagus
Sepatu Compass Tribune Black Gum,0,Mantap
